OrderNumber,QuantityOrdered,UnitPrice ,OrderLineNumber ,TotalSaleValue,OrderDate,Status,QuarterID,Month,Year,ProductLine,TotalCost,ProductCode,CustomerName,Phone,AddressLine1,AddressLine2,City,State,PostalCode,Country,Territory,ContactLastName,ContactFirstName,DealSize
10382,39,$100.00,1,"$3,900.00",17-02-2005,Shipped,1,2,2005,Trucks and Buses,"$3,042.00",S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10411,46,$100.00,3,"$4,600.00",01-05-2005,Shipped,2,5,2005,Trucks and Buses,"$3,588.00",S18_4600,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10425,38,$100.00,13,"$3,800.00",31-05-2005,In Process,2,5,2005,Trucks and Buses,"$2,964.00",S18_4600,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10103,41,$47.29,9,"$1,938.89",29-01-2003,Shipped,1,1,2003,Vintage Cars,"$1,648.06",S18_4668,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10113,50,$49.81,3,"$2,490.50",26-03-2003,Shipped,1,3,2003,Vintage Cars,"$2,116.93",S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10126,43,$53.83,9,"$2,314.69",28-05-2003,Shipped,2,5,2003,Vintage Cars,"$1,967.49",S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martin,Small
10140,29,$43.27,9,"$1,254.83",24-07-2003,Shipped,3,7,2003,Vintage Cars,"$1,066.61",S18_4668,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10150,30,$42.76,6,"$1,282.80",19-09-2003,Shipped,3,9,2003,Vintage Cars,"$1,090.38",S18_4668,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10164,25,$53.83,7,"$1,345.75",21-10-2003,Resolved,4,10,2003,Vintage Cars,"$1,143.89",S18_4668,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
10174,49,$44.78,2,"$2,194.22",06-11-2003,Shipped,4,11,2003,Vintage Cars,"$1,865.09",S18_4668,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small
10183,40,$49.30,6,"$1,972.00",13-11-2003,Shipped,4,11,2003,Vintage Cars,"$1,676.20",S18_4668,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10194,41,$44.78,9,"$1,835.98",25-11-2003,Shipped,4,11,2003,Vintage Cars,"$1,560.58",S18_4668,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10206,21,$53.33,4,"$1,119.93",05-12-2003,Shipped,4,12,2003,Vintage Cars,$951.94,S18_4668,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10215,46,$45.28,1,"$2,082.88",29-01-2004,Shipped,1,1,2004,Vintage Cars,"$1,770.45",S18_4668,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Small
10229,39,$40.25,14,"$1,569.75",11-03-2004,Shipped,1,3,2004,Vintage Cars,"$1,334.29",S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10245,45,$59.87,7,"$2,694.15",04-05-2004,Shipped,2,5,2004,Vintage Cars,"$2,290.03",S18_4668,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Small
10258,21,$59.87,4,"$1,257.27",15-06-2004,Shipped,2,6,2004,Vintage Cars,"$1,068.68",S18_4668,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
10270,44,$58.36,7,"$2,567.84",19-07-2004,Shipped,3,7,2004,Vintage Cars,"$2,182.66",S18_4668,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10281,44,$59.87,14,"$2,634.28",19-08-2004,Shipped,3,8,2004,Vintage Cars,"$2,239.14",S18_4668,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10291,29,$51.82,9,"$1,502.78",08-09-2004,Shipped,3,9,2004,Vintage Cars,"$1,277.36",S18_4668,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10304,34,$49.30,4,"$1,676.20",11-10-2004,Shipped,4,10,2004,Vintage Cars,"$1,424.77",S18_4668,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
10312,39,$56.85,1,"$2,217.15",21-10-2004,Shipped,4,10,2004,Vintage Cars,"$1,884.58",S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10324,38,$100.00,6,"$3,800.00",05-11-2004,Shipped,4,11,2004,Vintage Cars,"$3,230.00",S18_4668,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium
10333,24,$79.86,8,"$1,916.64",18-11-2004,Shipped,4,11,2004,Vintage Cars,"$1,629.14",S18_4668,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10348,29,$100.00,6,"$2,900.00",01-11-2004,Shipped,4,11,2004,Vintage Cars,"$2,465.00",S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martin,Large
10358,30,$100.00,8,"$3,000.00",10-12-2004,Shipped,4,12,2004,Vintage Cars,"$2,550.00",S18_4668,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10370,20,$100.00,2,"$2,000.00",20-01-2005,Shipped,1,1,2005,Vintage Cars,"$1,670.00",S18_4668,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10382,39,$100.00,2,"$3,900.00",17-02-2005,Shipped,1,2,2005,Vintage Cars,"$3,256.50",S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large
10411,35,$59.87,7,"$2,095.45",01-05-2005,Shipped,2,5,2005,Vintage Cars,"$1,749.70",S18_4668,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small
10424,26,$59.87,4,"$1,556.62",31-05-2005,In Process,2,5,2005,Vintage Cars,"$1,299.78",S18_4668,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10108,44,$100.00,11,"$4,400.00",03-03-2003,Shipped,1,3,2003,Classic Cars,"$3,300.00",S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10122,28,$100.00,15,"$2,800.00",08-05-2003,Shipped,2,5,2003,Classic Cars,"$2,100.00",S18_4721,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
10135,31,$100.00,12,"$3,100.00",02-07-2003,Shipped,3,7,2003,Classic Cars,"$2,325.00",S18_4721,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10146,29,$100.00,1,"$2,900.00",03-09-2003,Shipped,3,9,2003,Classic Cars,"$2,175.00",S18_4721,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium
10159,32,$100.00,7,"$3,200.00",10-10-2003,Shipped,4,10,2003,Classic Cars,"$2,400.00",S18_4721,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium
10169,33,$100.00,7,"$3,300.00",04-11-2003,Shipped,4,11,2003,Classic Cars,"$2,475.00",S18_4721,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10180,44,$100.00,2,"$4,400.00",11-11-2003,Shipped,4,11,2003,Classic Cars,"$3,300.00",S18_4721,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium
10191,32,$100.00,8,"$3,200.00",20-11-2003,Shipped,4,11,2003,Classic Cars,"$2,400.00",S18_4721,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10211,41,$100.00,7,"$4,100.00",15-01-2004,Shipped,1,1,2004,Classic Cars,"$3,075.00",S18_4721,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10225,35,$100.00,14,"$3,500.00",22-02-2004,Shipped,1,2,2004,Classic Cars,"$2,625.00",S18_4721,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10238,44,$100.00,8,"$4,400.00",09-04-2004,Shipped,2,4,2004,Classic Cars,"$3,300.00",S18_4721,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10252,26,$100.00,4,"$2,600.00",26-05-2004,Shipped,2,5,2004,Classic Cars,"$1,950.00",S18_4721,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10264,20,$100.00,2,"$2,000.00",30-06-2004,Shipped,2,6,2004,Classic Cars,"$1,500.00",S18_4721,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Small
10276,48,$100.00,8,"$4,800.00",02-08-2004,Shipped,3,8,2004,Classic Cars,"$3,600.00",S18_4721,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Medium
10287,34,$100.00,17,"$3,400.00",30-08-2004,Shipped,3,8,2004,Classic Cars,"$2,550.00",S18_4721,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10299,49,$100.00,2,"$4,900.00",30-09-2004,Shipped,3,9,2004,Classic Cars,"$3,675.00",S18_4721,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Large
10310,40,$100.00,15,"$4,000.00",16-10-2004,Shipped,4,10,2004,Classic Cars,"$3,000.00",S18_4721,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10319,45,$100.00,3,"$4,500.00",03-11-2004,Shipped,4,11,2004,Classic Cars,"$3,375.00",S18_4721,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee,Large
10330,50,$100.00,4,"$5,000.00",16-11-2004,Shipped,4,11,2004,Classic Cars,"$3,750.00",S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10342,38,$100.00,11,"$3,800.00",24-11-2004,Shipped,4,11,2004,Classic Cars,"$2,850.00",S18_4721,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10355,25,$100.00,2,"$2,500.00",07-12-2004,Shipped,4,12,2004,Classic Cars,"$1,875.00",S18_4721,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10363,28,$58.18,13,"$1,629.04",06-01-2005,Shipped,1,1,2005,Classic Cars,"$1,181.05",S18_4721,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
10378,49,$67.14,8,"$3,289.86",10-02-2005,Shipped,1,2,2005,Classic Cars,"$2,385.15",S18_4721,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10390,49,$100.00,3,"$4,900.00",04-03-2005,Shipped,1,3,2005,Classic Cars,"$3,552.50",S18_4721,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10110,42,$61.29,9,"$2,574.18",18-03-2003,Shipped,1,3,2003,Classic Cars,"$1,930.64",S18_4933,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10124,23,$57.73,8,"$1,327.79",21-05-2003,Shipped,2,5,2003,Classic Cars,$995.84,S18_4933,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10148,29,$81.25,2,"$2,356.25",11-09-2003,Shipped,3,9,2003,Classic Cars,"$1,767.19",S18_4933,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10161,25,$80.54,1,"$2,013.50",17-10-2003,Shipped,4,10,2003,Classic Cars,"$1,510.13",S18_4933,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
10173,39,$71.98,15,"$2,807.22",05-11-2003,Shipped,4,11,2003,Classic Cars,"$2,105.42",S18_4933,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10182,44,$69.84,12,"$3,072.96",12-11-2003,Shipped,4,11,2003,Classic Cars,"$2,304.72",S18_4933,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10193,25,$76.26,16,"$1,906.50",21-11-2003,Shipped,4,11,2003,Classic Cars,"$1,429.88",S18_4933,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10204,45,$76.26,6,"$3,431.70",02-12-2003,Shipped,4,12,2003,Classic Cars,"$2,573.78",S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10213,25,$83.39,2,"$2,084.75",22-01-2004,Shipped,1,1,2004,Classic Cars,"$1,563.56",S18_4933,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small
10227,37,$57.73,12,"$2,136.01",02-03-2004,Shipped,1,3,2004,Classic Cars,"$1,602.01",S18_4933,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10241,30,$66.99,4,"$2,009.70",13-04-2004,Shipped,2,4,2004,Classic Cars,"$1,507.28",S18_4933,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small
10267,36,$75.55,1,"$2,719.80",07-07-2004,Shipped,3,7,2004,Classic Cars,"$2,039.85",S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small
10279,26,$60.58,1,"$1,575.08",09-08-2004,Shipped,3,8,2004,Classic Cars,"$1,181.31",S18_4933,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10288,23,$73.41,7,"$1,688.43",01-09-2004,Shipped,3,9,2004,Classic Cars,"$1,266.32",S18_4933,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10302,23,$72.70,3,"$1,672.10",06-10-2003,Shipped,4,10,2003,Classic Cars,"$1,254.08",S18_4933,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
10311,25,$66.99,2,"$1,674.75",16-10-2004,Shipped,4,10,2004,Classic Cars,"$1,256.06",S18_4933,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10332,21,$100.00,3,"$2,100.00",17-11-2004,Shipped,4,11,2004,Classic Cars,"$1,575.00",S18_4933,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10344,26,$63.43,5,"$1,649.18",25-11-2004,Shipped,4,11,2004,Classic Cars,"$1,236.89",S18_4933,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
10367,44,$85.25,9,"$3,751.00",12-01-2005,Resolved,1,1,2005,Classic Cars,"$2,719.48",S18_4933,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10380,24,$100.00,2,"$2,400.00",16-02-2005,Shipped,1,2,2005,Classic Cars,"$1,740.00",S18_4933,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10407,66,$66.99,4,"$4,421.34",22-04-2005,On Hold,2,4,2005,Classic Cars,"$3,205.47",S18_4933,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10420,36,$57.73,7,"$2,078.28",29-05-2005,In Process,2,5,2005,Classic Cars,"$1,506.75",S18_4933,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10110,36,$85.25,13,"$3,069.00",18-03-2003,Shipped,1,3,2003,Classic Cars,"$2,301.75",S24_1046,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10124,22,$77.90,12,"$1,713.80",21-05-2003,Shipped,2,5,2003,Classic Cars,"$1,285.35",S24_1046,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10148,25,$60.26,6,"$1,506.50",11-09-2003,Shipped,3,9,2003,Classic Cars,"$1,129.88",S24_1046,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10161,37,$72.76,5,"$2,692.12",17-10-2003,Shipped,4,10,2003,Classic Cars,"$2,019.09",S24_1046,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
10172,32,$75.69,3,"$2,422.08",05-11-2003,Shipped,4,11,2003,Classic Cars,"$1,816.56",S24_1046,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Small
10182,47,$74.22,16,"$3,488.34",12-11-2003,Shipped,4,11,2003,Classic Cars,"$2,616.26",S24_1046,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10192,37,$69.82,4,"$2,583.34",20-11-2003,Shipped,4,11,2003,Classic Cars,"$1,937.51",S24_1046,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small
10204,20,$62.47,10,"$1,249.40",02-12-2003,Shipped,4,12,2003,Classic Cars,$937.05,S24_1046,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small
10212,41,$82.31,3,"$3,374.71",16-01-2004,Shipped,1,1,2004,Classic Cars,"$2,531.03",S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10226,21,$60.26,1,"$1,265.46",26-02-2004,Shipped,1,2,2004,Classic Cars,$949.10,S24_1046,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small
10241,22,$76.43,8,"$1,681.46",13-04-2004,Shipped,2,4,2004,Classic Cars,"$1,261.10",S24_1046,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small
10267,40,$80.10,5,"$3,204.00",07-07-2004,Shipped,3,7,2004,Classic Cars,"$2,403.00",S24_1046,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10279,32,$74.96,5,"$2,398.72",09-08-2004,Shipped,3,8,2004,Classic Cars,"$1,799.04",S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10288,36,$66.14,11,"$2,381.04",01-09-2004,Shipped,3,9,2004,Classic Cars,"$1,785.78",S24_1046,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10301,27,$72.02,1,"$1,944.54",05-10-2003,Shipped,4,10,2003,Classic Cars,"$1,458.41",S24_1046,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10311,26,$87.45,6,"$2,273.70",16-10-2004,Shipped,4,10,2004,Classic Cars,"$1,705.28",S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10321,30,$70.55,3,"$2,116.50",04-11-2004,Shipped,4,11,2004,Classic Cars,"$1,587.38",S24_1046,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small
10332,23,$56.84,4,"$1,307.32",17-11-2004,Shipped,4,11,2004,Classic Cars,$980.49,S24_1046,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10344,29,$59.53,7,"$1,726.37",25-11-2004,Shipped,4,11,2004,Classic Cars,"$1,294.78",S24_1046,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
10367,21,$60.37,10,"$1,267.77",12-01-2005,Resolved,1,1,2005,Classic Cars,$919.13,S24_1046,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Small
10380,34,$100.00,3,"$3,400.00",16-02-2005,Shipped,1,2,2005,Classic Cars,"$2,465.00",S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10407,26,$76.43,8,"$1,987.18",22-04-2005,On Hold,2,4,2005,Classic Cars,"$1,440.71",S24_1046,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10420,60,$64.67,11,"$3,880.20",29-05-2005,In Process,2,5,2005,Classic Cars,"$2,813.15",S24_1046,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10104,35,$55.49,6,"$1,942.15",31-01-2003,Shipped,1,1,2003,Classic Cars,"$1,456.61",S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10115,47,$69.36,2,"$3,259.92",04-04-2003,Shipped,2,4,2003,Classic Cars,"$2,444.94",S24_1444,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10127,20,$60.69,8,"$1,213.80",03-06-2003,Shipped,2,6,2003,Classic Cars,$910.35,S24_1444,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small
10141,20,$54.33,2,"$1,086.60",01-08-2003,Shipped,3,8,2003,Classic Cars,$814.95,S24_1444,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
10152,25,$65.31,4,"$1,632.75",25-09-2003,Shipped,3,9,2003,Classic Cars,"$1,224.56",S24_1444,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small
10165,25,$69.36,9,"$1,734.00",22-10-2003,Shipped,4,10,2003,Classic Cars,"$1,300.50",S24_1444,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10176,27,$68.78,8,"$1,857.06",06-11-2003,Shipped,4,11,2003,Classic Cars,"$1,392.80",S24_1444,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10184,31,$60.11,3,"$1,863.41",14-11-2003,Shipped,4,11,2003,Classic Cars,"$1,397.56",S24_1444,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small
10195,44,$66.47,3,"$2,924.68",25-11-2003,Shipped,4,11,2003,Classic Cars,"$2,193.51",S24_1444,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10207,49,$46.82,4,"$2,294.18",09-12-2003,Shipped,4,12,2003,Classic Cars,"$1,720.64",S24_1444,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Small
10220,26,$56.07,8,"$1,457.82",12-02-2004,Shipped,1,2,2004,Classic Cars,"$1,093.37",S24_1444,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small
